AVL_security_pct_mean,AVL_security_pct_std,total_security_mean,total_security_std,avg_yield_mean,avg_yield_std,eth_yield_mean,eth_yield_std,avl_yield_mean,avl_yield_std,AVL_reward_pct,AVL_upper_security_pct
69.16501638386062,1.0631841889170992,80393522.67636926,2443283.9851235794,28.310203736069102,1.6939106689475254,55.1721905515433,4.221173074149926,16.37383993019751,0.9469227333020093,100.0,0.0
59.05559242241794,1.2064165260401813,80708082.8214274,2312854.5348595353,28.200245155761255,1.72934094164761,41.37914291365749,3.165879805612445,19.10281325189709,1.1047431888523451,100.0,0.0
49.026342976562276,1.2479420293470997,81022642.96648552,2246601.9726690343,28.092545725919372,1.7746099965407007,33.10331433092599,2.5327038444899554,22.92337590227651,1.3256918266228148,100.0,0.0
39.07482869462407,1.1898838365855808,81337203.11154363,2250202.12525488,27.987050613640033,1.8285849437696375,27.586095275771655,2.1105865370749632,28.65421987784564,1.6571147832785174,100.0,0.0
29.198688748827074,1.0342395857008164,81651763.25660177,2323330.2912250496,27.883707295959567,1.8901602885012752,23.64522452208999,1.8090741746356827,38.20562650379419,2.2094863777046907,100.0,0.0
19.395636734875023,0.7828870665502783,81966323.40165986,2459793.1897757757,27.782465450191157,1.9582984837666246,20.689571456828745,1.5829399028062225,57.30843975569128,3.314229566557035,100.0,0.0
9.663456802523566,0.43758943206174467,82280883.546718,2649823.821979832,27.683276851293357,2.0320544049692475,18.390730183847772,1.4070576913833086,114.61687951138256,6.62845913311407,100.0,0.0
89.63456424995621,0.46244168878254294,79764402.38625304,2857466.057052432,28.53712994101106,1.6568801702582245,137.9304763788583,10.552932685374818,15.919011043247579,0.9206193240436203,100.0,0.0
79.35713708650755,0.8159902535963932,80078962.53131114,2628353.481026383,28.422478726926148,1.669422443632609,68.96523818942914,5.276466342687409,17.908887423653525,1.035696739549073,100.0,0.0
69.16501638386062,1.0631841889170992,80393522.67636926,2443283.9851235794,28.310203736069102,1.6939106689475254,45.97682545961942,3.517644228458272,20.46729991274689,1.183653416627512,100.0,0.0
59.05559242241794,1.2064165260401813,80708082.8214274,2312854.5348595353,28.200245155761255,1.7293409416476098,34.48261909471457,2.6382331713437046,23.878516564871365,1.3809289860654312,100.0,0.0
49.026342976562276,1.2479420293470997,81022642.96648552,2246601.9726690343,28.092545725919372,1.7746099965407007,27.586095275771655,2.1105865370749632,28.65421987784564,1.6571147832785174,100.0,0.0
39.07482869462407,1.1898838365855808,81337203.11154363,2250202.12525488,27.987050613640033,1.8285849437696373,22.988412729809717,1.7588221142291363,35.81777484730705,2.071393479098146,100.0,0.0
29.198688748827074,1.0342395857008164,81651763.25660177,2323330.2912250496,27.883707295959567,1.8901602885012752,19.70435376840833,1.5075618121964023,47.75703312974274,2.761857972130863,100.0,0.0
19.395636734875023,0.7828870665502783,81966323.40165986,2459793.1897757757,27.782465450191157,1.9582984837666249,17.241309547357286,1.3191165856718523,71.6355496946141,4.142786958196292,100.0,0.0
9.663456802523566,0.43758943206174467,82280883.546718,2649823.821979832,27.683276851293357,2.032054404969248,15.325608486539808,1.1725480761527571,143.2710993892282,8.285573916392584,100.0,0.0
89.63456424995621,0.46244168878254294,79764402.38625304,2857466.057052432,28.53712994101106,1.6568801702582245,110.34438110308662,8.442346148299851,19.10281325189709,1.104743188852345,100.0,0.0
79.35713708650755,0.8159902535963932,80078962.53131114,2628353.481026383,28.422478726926148,1.669422443632609,55.17219055154331,4.221173074149926,21.490664908384232,1.2428360874588877,100.0,0.0
69.16501638386062,1.0631841889170992,80393522.67636926,2443283.9851235794,28.310203736069102,1.6939106689475254,36.781460367695544,2.814115382766617,24.56075989529627,1.4203840999530153,100.0,0.0
59.05559242241794,1.2064165260401813,80708082.8214274,2312854.5348595353,28.200245155761255,1.72934094164761,27.586095275771655,2.110586537074963,28.65421987784564,1.6571147832785171,100.0,0.0
49.026342976562276,1.2479420293470997,81022642.96648552,2246601.9726690343,28.092545725919372,1.7746099965407007,22.068876220617327,1.6884692296599706,34.38506385341477,1.9885377399342208,100.0,0.0
39.07482869462407,1.1898838365855808,81337203.11154363,2250202.12525488,27.987050613640033,1.8285849437696375,18.390730183847772,1.407057691383309,42.981329816768465,2.4856721749177755,100.0,0.0
29.198688748827074,1.0342395857008164,81651763.25660177,2323330.2912250496,27.883707295959567,1.8901602885012752,15.763483014726663,1.206049449757122,57.30843975569128,3.314229566557035,100.0,0.0
19.395636734875023,0.7828870665502783,81966323.40165986,2459793.1897757757,27.782465450191157,1.9582984837666246,13.793047637885827,1.0552932685374814,85.96265963353693,4.971344349835552,100.0,0.0
9.663456802523566,0.43758943206174467,82280883.546718,2649823.821979832,27.683276851293357,2.0320544049692475,12.260486789231846,0.9380384609222058,171.92531926707386,9.942688699671104,100.0,0.0
89.63456424995621,0.46244168878254294,79764402.38625304,2857466.057052432,28.53712994101106,1.6568801702582245,82.75828582731498,6.33175961122489,22.286615460546606,1.2888670536610687,100.0,0.0
79.35713708650755,0.8159902535963932,80078962.53131114,2628353.481026383,28.422478726926148,1.669422443632609,41.37914291365749,3.165879805612445,25.072442393114937,1.4499754353687018,100.0,0.0
69.16501638386062,1.0631841889170992,80393522.67636926,2443283.9851235794,28.310203736069102,1.6939106689475254,27.58609527577165,2.110586537074963,28.65421987784564,1.6571147832785174,100.0,0.0
59.05559242241794,1.2064165260401813,80708082.8214274,2312854.5348595353,28.200245155761255,1.7293409416476098,20.689571456828745,1.5829399028062225,33.42992319081993,1.9333005804916037,100.0,0.0
49.026342976562276,1.2479420293470997,81022642.96648552,2246601.9726690343,28.092545725919372,1.774609996540701,16.551657165462995,1.2663519222449777,40.1159078289839,2.3199606965899235,100.0,0.0
39.07482869462407,1.1898838365855808,81337203.11154363,2250202.12525488,27.987050613640033,1.8285849437696375,13.793047637885827,1.0552932685374816,50.14488478622987,2.8999508707374035,100.0,0.0
29.198688748827074,1.0342395857008164,81651763.25660177,2323330.2912250496,27.883707295959567,1.8901602885012752,11.822612261044995,0.9045370873178413,66.85984638163985,3.8666011609832083,100.0,0.0
19.395636734875023,0.7828870665502783,81966323.40165986,2459793.1897757757,27.782465450191157,1.9582984837666249,10.344785728414372,0.7914699514031113,100.28976957245975,5.799901741474809,100.0,0.0
9.663456802523566,0.43758943206174467,82280883.546718,2649823.821979832,27.683276851293357,2.0320544049692475,9.195365091923886,0.7035288456916543,200.5795391449195,11.599803482949618,100.0,0.0
89.63456424995621,0.46244168878254294,79764402.38625304,2857466.057052432,28.53712994101106,1.6568801702582245,55.17219055154331,4.221173074149926,25.470417669196117,1.472990918469793,100.0,0.0
79.35713708650755,0.8159902535963932,80078962.53131114,2628353.481026383,28.422478726926148,1.669422443632609,27.586095275771655,2.110586537074963,28.65421987784564,1.6571147832785174,100.0,0.0
69.16501638386062,1.0631841889170992,80393522.67636926,2443283.9851235794,28.310203736069102,1.6939106689475254,18.390730183847772,1.4070576913833086,32.74767986039502,1.8938454666040185,100.0,0.0
59.05559242241794,1.2064165260401813,80708082.8214274,2312854.5348595353,28.200245155761255,1.7293409416476098,13.793047637885827,1.0552932685374814,38.20562650379418,2.2094863777046903,100.0,0.0
49.026342976562276,1.2479420293470997,81022642.96648552,2246601.9726690343,28.092545725919372,1.7746099965407007,11.034438110308663,0.8442346148299853,45.84675180455302,2.6513836532456296,100.0,0.0
39.07482869462407,1.1898838365855808,81337203.11154363,2250202.12525488,27.987050613640033,1.8285849437696373,9.195365091923886,0.7035288456916545,57.30843975569128,3.3142295665570347,100.0,0.0
29.198688748827074,1.0342395857008164,81651763.25660177,2323330.2912250496,27.883707295959567,1.890160288501275,7.881741507363332,0.603024724878561,76.41125300758839,4.418972755409381,100.0,0.0
19.395636734875023,0.7828870665502783,81966323.40165986,2459793.1897757757,27.782465450191157,1.9582984837666246,6.896523818942914,0.5276466342687407,114.61687951138256,6.62845913311407,100.0,0.0
9.663456802523566,0.43758943206174467,82280883.546718,2649823.821979832,27.683276851293353,2.0320544049692475,6.130243394615923,0.4690192304611029,229.23375902276513,13.25691826622814,100.0,0.0
89.63456424995621,0.46244168878254294,79764402.38625304,2857466.057052432,28.53712994101106,1.6568801702582245,27.586095275771655,2.110586537074963,28.65421987784564,1.657114783278517,100.0,0.0
79.35713708650755,0.8159902535963932,80078962.53131114,2628353.481026383,28.422478726926148,1.669422443632609,13.793047637885827,1.0552932685374814,32.23599736257635,1.8642541311883314,100.0,0.0
69.16501638386062,1.0631841889170992,80393522.67636926,2443283.9851235794,28.310203736069102,1.6939106689475254,9.195365091923886,0.7035288456916543,36.8411398429444,2.1305761499295217,100.0,0.0
59.05559242241794,1.2064165260401813,80708082.8214274,2312854.5348595353,28.200245155761255,1.7293409416476095,6.896523818942914,0.5276466342687407,42.981329816768465,2.4856721749177755,100.0,0.0
49.026342976562276,1.2479420293470997,81022642.96648552,2246601.9726690343,28.092545725919372,1.7746099965407007,5.517219055154332,0.42211730741499265,51.57759578012215,2.9828066099013295,100.0,0.0
39.07482869462407,1.1898838365855808,81337203.11154363,2250202.12525488,27.987050613640037,1.8285849437696375,4.597682545961943,0.35176442284582726,64.4719947251527,3.7285082623766628,100.0,0.0
29.198688748827074,1.0342395857008164,81651763.25660177,2323330.2912250496,27.883707295959567,1.890160288501275,3.940870753681666,0.3015123624392805,85.96265963353693,4.971344349835551,100.0,0.0
19.395636734875023,0.7828870665502783,81966323.40165986,2459793.1897757757,27.782465450191157,1.9582984837666244,3.448261909471457,0.26382331713437035,128.9439894503054,7.457016524753326,100.0,0.0
9.663456802523566,0.43758943206174467,82280883.546718,2649823.821979832,27.683276851293357,2.0320544049692475,3.0651216973079616,0.23450961523055144,257.8879789006108,14.914033049506653,100.0,0.0
89.63456424995621,0.46244168878254294,79764402.38625304,2857466.057052432,28.53712994101106,1.6568801702582245,0.0,0.0,31.838022086495158,1.8412386480872407,100.0,0.0
79.35713708650755,0.8159902535963932,80078962.53131114,2628353.481026383,28.422478726926148,1.669422443632609,0.0,0.0,35.81777484730705,2.071393479098146,100.0,0.0
69.16501638386062,1.0631841889170992,80393522.67636926,2443283.9851235794,28.310203736069102,1.6939106689475254,0.0,0.0,40.93459982549378,2.367306833255024,100.0,0.0
59.05559242241794,1.2064165260401813,80708082.8214274,2312854.5348595353,28.200245155761255,1.7293409416476098,0.0,0.0,47.75703312974273,2.7618579721308625,100.0,0.0
49.026342976562276,1.2479420293470997,81022642.96648552,2246601.9726690343,28.092545725919372,1.7746099965407007,0.0,0.0,57.30843975569128,3.3142295665570347,100.0,0.0
39.07482869462407,1.1898838365855808,81337203.11154363,2250202.12525488,27.987050613640033,1.8285849437696373,0.0,0.0,71.6355496946141,4.142786958196292,100.0,0.0
29.198688748827074,1.0342395857008164,81651763.25660177,2323330.2912250496,27.883707295959567,1.8901602885012752,0.0,0.0,95.51406625948547,5.523715944261726,100.0,0.0
19.395636734875023,0.7828870665502783,81966323.40165986,2459793.1897757757,27.782465450191157,1.9582984837666249,0.0,0.0,143.2710993892282,8.285573916392584,100.0,0.0
9.663456802523566,0.43758943206174467,82280883.546718,2649823.821979832,27.683276851293357,2.032054404969248,0.0,0.0,286.5421987784564,16.57114783278517,100.0,0.0
