snapped_at,price,market_cap,total_volume
2023-07-24 00:00:00 UTC,6.746891196857042,141874708.80996394,14061195.811742757
2023-07-25 00:00:00 UTC,6.417632021150514,134544280.5068171,28079650.58330583
2023-07-26 00:00:00 UTC,6.22702516389437,130537921.34784737,16114058.279911868
2023-07-27 00:00:00 UTC,6.345359447017564,133268313.96071327,14772942.928962965
2023-07-28 00:00:00 UTC,6.44256064657262,135451747.75903898,17189021.465381403
2023-07-29 00:00:00 UTC,6.467702112300221,136096340.8896057,14044951.503324222
2023-07-30 00:00:00 UTC,6.475944107535794,135916590.92316666,12125916.745875005
2023-07-31 00:00:00 UTC,6.438406366135264,135367438.46915308,12879957.810046328
2023-08-01 00:00:00 UTC,6.310025720308207,132528894.33824614,14170724.001095803
2023-08-02 00:00:00 UTC,6.310203369399416,132615667.55429547,15525975.444014737
2023-08-03 00:00:00 UTC,6.224231734866534,130825163.77752887,14747280.060928639
2023-08-04 00:00:00 UTC,5.945830975604553,125165642.72255537,15228921.588788219
2023-08-05 00:00:00 UTC,6.009551469103466,126242570.64501436,13353819.093345838
2023-08-06 00:00:00 UTC,5.624952943505565,118006460.89033034,17458955.41035442
2023-08-07 00:00:00 UTC,5.550102784021396,116566969.62599121,14942063.382534534
2023-08-08 00:00:00 UTC,5.483387472845244,115024195.71504214,15414831.663817102
2023-08-09 00:00:00 UTC,5.5853582490052585,117576482.20192946,14423902.10794203
2023-08-10 00:00:00 UTC,5.641966880114225,118567441.94749862,17524984.989485957
2023-08-11 00:00:00 UTC,5.626616967187739,118071583.80448817,12515422.660327332
2023-08-12 00:00:00 UTC,5.486743662877828,115157733.38743588,12552618.452903591
2023-08-13 00:00:00 UTC,5.402749671561161,113510913.67620403,12801004.913994089
2023-08-14 00:00:00 UTC,5.422418054007434,113659287.10300037,12399146.502907392
2023-08-15 00:00:00 UTC,5.660995827158557,118919556.88952808,16388119.91701402
2023-08-16 00:00:00 UTC,5.39683624594621,113454992.57163836,15298903.303667167
2023-08-17 00:00:00 UTC,4.924348971627328,103294246.85614946,18709910.838407494
2023-08-18 00:00:00 UTC,3.866369500127922,81110697.63241129,20458997.305621322
2023-08-19 00:00:00 UTC,3.9352038658966326,82470058.7246959,23458656.172456764
2023-08-20 00:00:00 UTC,3.987645612046554,83261809.57551228,16681138.3157694
2023-08-21 00:00:00 UTC,4.0673097379870455,85476332.4672541,16796835.81893464
2023-08-22 00:00:00 UTC,3.860865340689792,81185941.49606785,17383085.229731057
2023-08-23 00:00:00 UTC,3.7832379770375923,79290979.56708364,16010653.925755857
2023-08-24 00:00:00 UTC,3.808511558907479,80062225.20688666,17196900.29570443
2023-08-25 00:00:00 UTC,3.7354870372418443,78380151.46752699,15946114.86648061
2023-08-26 00:00:00 UTC,3.7186364484508134,77965075.78842017,14270910.564146984
2023-08-27 00:00:00 UTC,3.655520660262557,76788995.92470495,11713136.968287159
2023-08-28 00:00:00 UTC,3.6616234065234106,76749903.20804888,12002501.692493781
2023-08-29 00:00:00 UTC,3.694003917187504,77596027.60485083,9951282.854847476
2023-08-30 00:00:00 UTC,3.7295293474188904,78401918.62688203,13723875.898107186
2023-08-31 00:00:00 UTC,3.8687536628784986,81219415.19210142,20178508.896622825
2023-09-01 00:00:00 UTC,3.7609232024630463,78932369.76562738,34416178.12273748
2023-09-02 00:00:00 UTC,3.4757858138482476,73086348.26739809,20182196.36019668
2023-09-03 00:00:00 UTC,3.410098535190944,71678580.07685542,17421119.252062634
2023-09-04 00:00:00 UTC,3.4318573679687665,72240550.13779187,15804854.275214374
2023-09-05 00:00:00 UTC,3.230147002045312,67751819.5653451,13191297.75281027
2023-09-06 00:00:00 UTC,3.3765047667903696,70804955.57358575,13447007.826868514
2023-09-07 00:00:00 UTC,3.308982210493147,69487714.17146902,10682433.905630551
2023-09-08 00:00:00 UTC,3.5089552650369273,73703800.57994439,14905949.670543222
2023-09-09 00:00:00 UTC,3.366788571691172,70670433.26768759,13103338.741936674
2023-09-10 00:00:00 UTC,3.363222452629751,70659391.05963133,6552835.505391284
2023-09-11 00:00:00 UTC,3.0876792610361794,64973416.00443162,10838008.007866802
2023-09-12 00:00:00 UTC,2.954549942618417,62035591.09009641,13400151.04014921
2023-09-13 00:00:00 UTC,3.099449270195194,65086883.171116084,17505566.218872044
2023-09-14 00:00:00 UTC,3.1165412202065927,65363204.186339766,13454829.085538806
2023-09-15 00:00:00 UTC,3.172539074787924,66884375.12248657,12154103.736917488
2023-09-16 00:00:00 UTC,3.259765825950609,68570658.74106611,11837246.128828494
2023-09-17 00:00:00 UTC,3.4237743695206873,72003131.7217648,11898022.958894785
2023-09-18 00:00:00 UTC,3.675995807633179,77057305.83062072,9357261.704842312
2023-09-19 00:00:00 UTC,3.9975619789071106,83874469.10129681,30255305.69752396
2023-09-20 00:00:00 UTC,3.832133632873431,80422132.88554484,23877043.488052767
