snapped_at,price,market_cap,total_volume
2023-07-31 00:00:00 UTC,0.015274353394289689,0.0,67089244.466087095
2023-08-01 00:00:00 UTC,0.015274353394289689,0.0,67089244.466087095
2023-08-02 00:00:00 UTC,0.0062565247568085,0.0,1092729.2832377572
2023-08-03 00:00:00 UTC,0.00877850024312615,0.0,4410362.567454998
2023-08-04 00:00:00 UTC,0.00877850024312615,0.0,4410362.567454998
2023-08-05 00:00:00 UTC,0.007101723584265046,0.0,852987.937020499
2023-08-06 00:00:00 UTC,0.005365812043124662,0.0,783848.9212865225
2023-08-07 00:00:00 UTC,0.004467209944185757,0.0,273558.6972105737
2023-08-08 00:00:00 UTC,0.006481027336799992,0.0,1190280.1655664544
2023-08-09 00:00:00 UTC,0.007773348842223125,0.0,739955.4441557463
2023-08-10 00:00:00 UTC,0.005453025556985909,0.0,902856.2576493525
2023-08-11 00:00:00 UTC,0.007859757922395917,0.0,807304.7867335974
2023-08-12 00:00:00 UTC,0.010328139676016035,0.0,1114064.8171984418
2023-08-13 00:00:00 UTC,0.013489303149824773,0.0,1315019.2153797133
2023-08-14 00:00:00 UTC,0.010974443425730875,0.0,537294.798016843
2023-08-15 00:00:00 UTC,0.008946170885003357,0.0,416590.54858316516
2023-08-16 00:00:00 UTC,0.00671403931679179,0.0,346567.3684437664
2023-08-17 00:00:00 UTC,0.006490192954722435,0.0,109411.75190611821
2023-08-18 00:00:00 UTC,0.007056198724435377,0.0,263489.5467656984
2023-08-19 00:00:00 UTC,0.006280449331347326,0.0,101213.74806556145
2023-08-20 00:00:00 UTC,0.00556936350021898,0.0,80881.54787907771
2023-08-21 00:00:00 UTC,0.005614570097798428,0.0,39098.96437104606
2023-08-22 00:00:00 UTC,0.008338634403923254,0.0,418174.4352779918
2023-08-23 00:00:00 UTC,0.00742511196601966,0.0,52096.005134639934
2023-08-24 00:00:00 UTC,0.01193550399831581,0.0,668558.4189266533
2023-08-25 00:00:00 UTC,0.01352272320768425,0.0,198743.99456976034
2023-08-26 00:00:00 UTC,0.012811849267561624,0.0,72478.29314733305
2023-08-27 00:00:00 UTC,0.01203496722963806,0.0,727826.7333814981
2023-08-28 00:00:00 UTC,0.01679038546509827,0.0,46293.66745975829
2023-08-29 00:00:00 UTC,0.016375665750544048,0.0,1712.3409044442494
2023-09-07 00:00:00 UTC,0.012546759789731328,0.0,2.1768343398014176
2023-09-08 00:00:00 UTC,0.012546759789731328,0.0,2.1768343398014176
2023-09-09 00:00:00 UTC,0.012134401571793844,0.0,6.869995814118019
2023-09-10 00:00:00 UTC,0.010819612791000556,0.0,136.47159731724022
2023-09-11 00:00:00 UTC,0.00967543800186103,0.0,78.56355353773911
2023-09-12 00:00:00 UTC,0.00875892347637923,0.0,69.88904671483475
2023-09-13 00:00:00 UTC,0.008967790248542612,0.0,68.12692009890196
2023-09-14 00:00:00 UTC,0.008973759566261461,0.0,8.016422937381265
2023-09-15 00:00:00 UTC,0.009028977720311866,0.0,17.31632587434049
2023-09-16 00:00:00 UTC,0.00905960540399933,0.0,19.776665028606743
2023-09-17 00:00:00 UTC,0.009189279435568206,0.0,1.850300044085337
2023-09-18 00:00:00 UTC,0.008904690858864877,0.0,11.531051948024132
2023-09-19 00:00:00 UTC,0.008977238208799471,0.0,4.0261754526588325
2023-09-20 00:00:00 UTC,0.009094202164903026,0.0,8.993344146170944
2023-09-21 00:00:00 UTC,0.009033180799697737,0.0,8.932999530160727
2023-09-26 00:00:00 UTC,0.004928238440446645,0.0,24008.49835360696
2023-09-27 00:00:00 UTC,0.004928238440446645,0.0,24008.49835360696
2023-09-28 00:00:00 UTC,0.004955896259043707,0.0,23347.307210165534
2023-09-29 00:00:00 UTC,0.005118009407883637,0.0,25833.28243575028
2023-09-30 00:00:00 UTC,0.0051693433212906615,0.0,26242.516326711124
2023-10-01 00:00:00 UTC,0.005150977047239006,0.0,27038.858782768264
2023-10-02 00:00:00 UTC,0.005177075469093931,0.0,32239.15809353021
2023-10-03 00:00:00 UTC,0.005390931242164881,0.0,27012.15614349826
2023-10-04 00:00:00 UTC,0.005192103649009974,0.0,28138.980877807317
2023-10-05 00:00:00 UTC,0.005049467822223847,0.0,26719.69393545643
2023-10-06 00:00:00 UTC,0.005048773918402521,0.0,23842.060017816944
2023-10-07 00:00:00 UTC,0.00495476169920777,0.0,24315.738274542193
2023-10-08 00:00:00 UTC,0.004962992646758947,0.0,23102.690746528653
2023-10-09 00:00:00 UTC,0.004922479924263657,0.0,23998.740462467245
2023-10-10 00:00:00 UTC,0.004660758698150701,0.0,25419.29786156476
2023-10-11 00:00:00 UTC,0.004612848259770787,0.0,25841.49614894595
2023-10-12 00:00:00 UTC,0.004565664379519278,0.0,27368.570412385918
2023-10-13 00:00:00 UTC,0.004350976561760938,0.0,25404.111865745886
2023-10-14 00:00:00 UTC,0.00434887639531132,0.0,25206.74741674646
2023-10-15 00:00:00 UTC,0.0043711861641997415,0.0,23779.68284996298
2023-10-16 00:00:00 UTC,0.004449427802264282,0.0,26309.776554927736
2023-10-17 00:00:00 UTC,0.0044811326212054955,0.0,25324.040735700244
2023-10-18 00:00:00 UTC,0.004401888496006857,0.0,22608.059298323067
2023-10-19 00:00:00 UTC,0.004210229512459846,0.0,17461.61188575466
2023-10-20 00:00:00 UTC,0.0041222802057512145,0.0,25651.158729717896
2023-10-21 00:00:00 UTC,0.00420215033126243,0.0,36745.45344372841
2023-10-22 00:00:00 UTC,0.004312045881983093,0.0,28437.892567944375
